1179329901	20240602	202406	2024	2024.4164	PSE	PALESTINIAN	PSE								ISR	ISRAEL	ISR								1	190	190	19	4	-10.0	176	53	175	-6.47273929079075	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20240602	https://www.timesleader.com/news/1656520/biden-administration-says-israel-hasnt-crossed-a-red-line-on-rafah-this-could-be-why
1179329902	20240602	202406	2024	2024.4164	PSE	PALESTINIAN	PSE								MIL	MILITARY						MIL			0	190	190	19	4	-10.0	8	1	8	-6.55737704918033	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Arabian Sea, India (general), India	IN	IN00	20	65	-2089022	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20240602	https://www.presstv.ir/Detail/2024/06/01/726675/Yemen-United-States-aircraft-carrier-destroyer-commercial-ships-Israel-war-Gaza
1179329903	20240602	202406	2024	2024.4164	PSE	PALESTINIAN	PSE								OPP	DEMONSTRATOR						OPP			0	020	020	02	1	3.0	22	9	22	-6.49858898627371	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20240602	https://wibqam.com/2024/06/01/police-say-they-detained-29-people-in-pro-palestinian-protests-at-brooklyn-museum-on-friday/
1179329904	20240602	202406	2024	2024.4164	PSE	PALESTINIAN	PSE								OPP	DEMONSTRATOR						OPP			0	020	020	02	1	3.0	75	14	75	-6.66602217126346	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	42.3442	-75.1704	944840	20240602	https://wibqam.com/2024/06/01/police-say-they-detained-29-people-in-pro-palestinian-protests-at-brooklyn-museum-on-friday/
1179329905	20240602	202406	2024	2024.4164	PSE	GAZA	PSE								UAF	MILITANT						UAF			0	042	042	04	1	1.9	1	1	1	-4.80668756530825	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	32.0667	34.7667	-781545	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20240602	https://www.fbherald.com/news/national/gaza-mediators-urge-israel-hamas-to-accept-truce-plan/article_31ca5538-a70a-5dda-b680-98e115cde81d.html
1179329906	20240602	202406	2024	2024.4164	PSE	GAZA	PSE								UAF	MILITANT						UAF			0	042	042	04	1	1.9	168	46	165	-6.0052721647276	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20240602	https://www.fbherald.com/news/national/gaza-mediators-urge-israel-hamas-to-accept-truce-plan/article_31ca5538-a70a-5dda-b680-98e115cde81d.html
1179329907	20240602	202406	2024	2024.4164	PSE	PALESTINIAN	PSE								UAF	COMBATANT						UAF			0	110	110	11	3	-2.0	10	2	10	-6.07123870281766	1	Israel	IS	IS	31.5	34.75	IS	1	Israel	IS	IS	31.5	34.75	IS	1	Israel	IS	IS	31.5	34.75	IS	20240602	https://omaha.com/news/nation-world/government-politics/politics-war-palestinians-hostages-gaza/article_b393596b-8022-5f5e-a78f-992fa8624270.html
1179329908	20240602	202406	2024	2024.4164	PSEREB	HAMAS	PSE					REB													0	012	012	01	1	-0.4	10	2	10	-6.07123870281766	1	Israel	IS	IS	31.5	34.75	IS	0							1	Israel	IS	IS	31.5	34.75	IS	20240602	https://omaha.com/news/nation-world/government-politics/politics-war-palestinians-hostages-gaza/article_b393596b-8022-5f5e-a78f-992fa8624270.html
1179329909	20240602	202406	2024	2024.4164	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								0	012	012	01	1	-0.4	10	2	10	-6.07123870281766	1	Israel	IS	IS	31.5	34.75	IS	1	Israel	IS	IS	31.5	34.75	IS	1	Israel	IS	IS	31.5	34.75	IS	20240602	https://omaha.com/news/nation-world/government-politics/politics-war-palestinians-hostages-gaza/article_b393596b-8022-5f5e-a78f-992fa8624270.html
1179329910	20240602	202406	2024	2024.4164	PSEREB	HAMAS	PSE					REB			ISR	ISRAELI	ISR								1	013	013	01	1	0.4	100	12	100	-4.7976553990694	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20240602	https://www.fbherald.com/news/national/gaza-mediators-urge-israel-hamas-to-accept-truce-plan/article_31ca5538-a70a-5dda-b680-98e115cde81d.html
1179329911	20240602	202406	2024	2024.4164	PSEREB	HAMAS	PSE					REB			ISR	ISRAELI	ISR								0	0256	025	02	1	-0.3	131	19	131	-3.87307341506863	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20240602	https://www.richmondandtwickenhamtimes.co.uk/news/national/24359941.uk-government-flood-gaza-far-aid-proposed-ceasefire-deal/
1179329912	20240602	202406	2024	2024.4164	PSEREB	HAMAS	PSE					REB			ISR	ISRAELI	ISR								1	043	043	04	1	2.8	202	34	202	-4.60545096463157	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20240602	https://www.richmondandtwickenhamtimes.co.uk/news/national/24359941.uk-government-flood-gaza-far-aid-proposed-ceasefire-deal/
1179329913	20240602	202406	2024	2024.4164	PSEREB	HAMAS	PSE					REB			USAGOV	JOE BIDEN	USA					GOV			1	010	010	01	1	0.0	2	1	2	-4.80668756530825	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20240602	https://www.fbherald.com/news/national/gaza-mediators-urge-israel-hamas-to-accept-truce-plan/article_31ca5538-a70a-5dda-b680-98e115cde81d.html
1179329914	20240602	202406	2024	2024.4164	PSEREBUAF	HAMAS	PSE					REB	UAF		ISR	ISRAEL	ISR								0	1123	112	11	3	-2.0	30	15	30	-5.43161978661494	4	Rafah, Shamal Sina', Egypt	EG	EG27	31.2878	34.2369	-301033	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20240602	https://www.wpbf.com/article/israel-permanent-cease-fire-nonstarter-undermining-biden/60969614
1179329915	20240602	202406	2024	2024.4164	PTY	DEMOCRATIC PARTY																			0	010	010	01	1	0.0	2	1	2	-6.68286755771568	3	Indiana University, Indiana, United States	US	USIN	39.1662	-86.5264	449676	0							3	Indiana University, Indiana, United States	US	USIN	39.1662	-86.5264	449676	20240602	https://www.kokomotribune.com/news/experts-trumps-conviction-unlikely-to-sway-hoosier-voters/article_19790db8-cab3-54bc-b286-ac6716773090.html
1179329916	20240602	202406	2024	2024.4164	PTY	DEMOCRATIC PARTY																			0	010	010	01	1	0.0	2	1	2	-6.68286755771568	3	South Bend, Indiana, United States	US	USIN	41.6834	-86.25	452796	0							3	Indiana University, Indiana, United States	US	USIN	39.1662	-86.5264	449676	20240602	https://www.kokomotribune.com/news/experts-trumps-conviction-unlikely-to-sway-hoosier-voters/article_19790db8-cab3-54bc-b286-ac6716773090.html
1179329917	20240602	202406	2024	2024.4164	PTY	DEMOCRATIC PARTY																			0	010	010	01	1	0.0	12	2	12	-6.67476711219117	3	South Bend, Indiana, United States	US	USIN	41.6834	-86.25	452796	0							3	South Bend, Indiana, United States	US	USIN	41.6834	-86.25	452796	20240602	https://www.kokomotribune.com/news/experts-trumps-conviction-unlikely-to-sway-hoosier-voters/article_19790db8-cab3-54bc-b286-ac6716773090.html
1179329918	20240602	202406	2024	2024.4164	PTY	DEMOCRATIC PARTY																			0	011	011	01	1	-0.1	2	1	2	-6.68286755771568	3	Indiana University, Indiana, United States	US	USIN	39.1662	-86.5264	449676	0							3	Indiana University, Indiana, United States	US	USIN	39.1662	-86.5264	449676	20240602	https://www.kokomotribune.com/news/experts-trumps-conviction-unlikely-to-sway-hoosier-voters/article_19790db8-cab3-54bc-b286-ac6716773090.html
1179329919	20240602	202406	2024	2024.4164	PTY	DEMOCRATIC PARTY																			0	011	011	01	1	-0.1	10	2	10	-6.67476711219117	3	South Bend, Indiana, United States	US	USIN	41.6834	-86.25	452796	0							3	South Bend, Indiana, United States	US	USIN	41.6834	-86.25	452796	20240602	https://www.kokomotribune.com/news/experts-trumps-conviction-unlikely-to-sway-hoosier-voters/article_19790db8-cab3-54bc-b286-ac6716773090.html
1179329920	20240602	202406	2024	2024.4164	PTY	DEMOCRATIC PARTY																			0	011	011	01	1	-0.1	6	2	6	-6.67476711219117	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20240602	https://www.kokomotribune.com/news/experts-trumps-conviction-unlikely-to-sway-hoosier-voters/article_19790db8-cab3-54bc-b286-ac6716773090.html
1179329921	20240602	202406	2024	2024.4164	PTY	POLITICAL PARTIES																			0	036	036	03	1	4.0	6	1	6	-5.29411764705882	4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	0							4	Gaza, Israel (general), Israel	IS	IS00	31.4167	34.3333	-797156	20240602	https://www.aol.com/sanders-reups-vow-boycott-war-215247580.html
1179329922	20240602	202406	2024	2024.4164	PTY	POLITICIAN																			1	051	051	05	1	3.4	10	1	10	4.6875	2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	0							2	Oklahoma, United States	US	USOK	35.5376	-96.9247	OK	20240602	https://therightscoop.com/oklahoma-gov-just-put-his-finger-in-the-eye-of-the-alphabet-mafia/
1179329923	20240602	202406	2024	2024.4164	REB	REBEL						REB													1	010	010	01	1	0.0	12	2	9	-2.18951147457594	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	0							4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20240602	https://www.bbc.com/news/articles/cd11lnpeyv0o
1179329924	20240602	202406	2024	2024.4164	REB	REBEL						REB													0	010	010	01	1	0.0	6	1	6	-2.16383307573416	1	United Kingdom	UK	UK	54	-4	UK	0							1	United Kingdom	UK	UK	54	-4	UK	20240602	https://www.bbc.com/news/articles/cd11lnpeyv0o
1179329925	20240602	202406	2024	2024.4164	REB	REBEL						REB													1	013	013	01	1	0.4	12	2	12	-2.18951147457594	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	0							4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20240602	https://www.bbc.com/news/articles/cd11lnpeyv0o
1179329926	20240602	202406	2024	2024.4164	REB	REBEL						REB													0	030	030	03	1	4.0	9	2	9	-2.19807094085653	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	0							4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20240602	https://www.bbc.com/news/articles/cd11lnpeyv0o
1179329927	20240602	202406	2024	2024.4164	REB	REBEL						REB													1	043	043	04	1	2.8	6	2	6	-2.18951147457594	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	0							4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20240602	https://www.bbc.com/news/articles/cd11lnpeyv0o
1179329928	20240602	202406	2024	2024.4164	REB	REBEL						REB													1	051	051	05	1	3.4	12	2	12	-2.18951147457594	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	0							4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20240602	https://www.bbc.com/news/articles/cd11lnpeyv0o
1179329929	20240602	202406	2024	2024.4164	REB	REBEL						REB													1	051	051	05	1	3.4	4	2	4	-2.18951147457594	2	California, United States	US	USCA	36.17	-119.746	CA	0							2	California, United States	US	USCA	36.17	-119.746	CA	20240602	https://www.bbc.com/news/articles/cd11lnpeyv0o
1179329930	20240602	202406	2024	2024.4164	REB	REBEL						REB			AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	2	4	-2.18951147457594	2	California, United States	US	USCA	36.17	-119.746	CA	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20240602	https://www.bbc.com/news/articles/cd11lnpeyv0o
1179329931	20240602	202406	2024	2024.4164	REB	REBEL						REB			MNCUSA	DISNEY	USA					MNC			1	042	042	04	1	1.9	8	1	8	-2.16383307573416	1	United Kingdom	UK	UK	54	-4	UK	1	United Kingdom	UK	UK	54	-4	UK	1	United Kingdom	UK	UK	54	-4	UK	20240602	https://www.bbc.com/news/articles/cd11lnpeyv0o
1179329932	20240602	202406	2024	2024.4164	REB	REBEL						REB			USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	2	4	-2.18951147457594	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20240602	https://www.bbc.com/news/articles/cd11lnpeyv0o
1179329933	20240602	202406	2024	2024.4164	REB	REBEL						REB			USA	UNITED STATES	USA								1	013	013	01	1	0.4	4	2	4	-2.18951147457594	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20240602	https://www.bbc.com/news/articles/cd11lnpeyv0o
1179329934	20240602	202406	2024	2024.4164	REB	REBEL						REB			USA	UNITED STATES	USA								0	030	030	03	1	4.0	2	2	2	-2.18951147457594	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	2	California, United States	US	USCA	36.17	-119.746	CA	20240602	https://www.bbc.com/news/articles/cd11lnpeyv0o
1179329935	20240602	202406	2024	2024.4164	REF	REFUGEE						REF			UKR	UKRAINIAN	UKR								0	012	012	01	1	-0.4	10	1	10	-4.53752181500873	4	Donbas, Ukraine (general), Ukraine	UP	UP00	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	48.5	38.5	-1038077	20240602	https://www.wsgw.com/mental-health-is-another-battlefront-for-ukrainians-in-russian-war/
1179329936	20240602	202406	2024	2024.4164	REL	ABBOT																			1	110	110	11	3	-2.0	24	1	12	1.11376838909873	4	Stoke Newington, Hackney, United Kingdom	UK	UKE8	51.5667	-0.083333	-2608809	0							4	Stoke Newington, Hackney, United Kingdom	UK	UKE8	51.5667	-0.083333	-2608809	20240602	https://www.lbc.co.uk/news/left-labour-mps-peerage/
1179329937	20240602	202406	2024	2024.4164	RUS	RUSSIAN	RUS																		0	022	022	02	1	3.2	10	1	10	-1.67464114832536	4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	0							4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.heritage.org/europe/report/the-bush-putin-hanoi-summit-iran-georgia-energy-and-wtoprotocol-the-agenda
1179329938	20240602	202406	2024	2024.4164	RUS	RUSSIA	RUS																		0	046	046	04	1	7.0	1	1	1	-4.53752181500873	1	Russia	RS	RS	60	100	RS	0							4	Donbas, Ukraine (general), Ukraine	UP	UP00	48.5	38.5	-1038077	20240602	https://www.wsgw.com/mental-health-is-another-battlefront-for-ukrainians-in-russian-war/
1179329939	20240602	202406	2024	2024.4164	RUS	RUSSIA	RUS																		1	046	046	04	1	7.0	9	2	9	0.70424149680333	1	Russia	RS	RS	60	100	RS	0							1	Russia	RS	RS	60	100	RS	20240602	https://www.wsgw.com/mental-health-is-another-battlefront-for-ukrainians-in-russian-war/
1179329940	20240602	202406	2024	2024.4164	RUS	RUSSIA	RUS																		0	060	060	06	2	6.0	2	1	2	-1.67464114832536	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	0							4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.heritage.org/europe/report/the-bush-putin-hanoi-summit-iran-georgia-energy-and-wtoprotocol-the-agenda
1179329941	20240602	202406	2024	2024.4164	RUS	RUSSIA	RUS																		0	110	110	11	3	-2.0	30	4	30	-2.57615078052111	4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	0							4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.greanvillepost.com/2024/06/01/79-years-of-obsessive-western-desire-to-attack-russia/
1179329942	20240602	202406	2024	2024.4164	RUS	RUSSIA	RUS																		0	120	120	12	3	-4.0	46	3	27	-0.768397744408208	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	0							4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.heritage.org/europe/report/the-bush-putin-hanoi-summit-iran-georgia-energy-and-wtoprotocol-the-agenda
1179329943	20240602	202406	2024	2024.4164	RUS	RUSSIA	RUS																		1	190	190	19	4	-10.0	58	9	57	-3.83480407955224	4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	0							4	Kremlin, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.greanvillepost.com/2024/06/01/79-years-of-obsessive-western-desire-to-attack-russia/
1179329944	20240602	202406	2024	2024.4164	RUS	RUSSIA	RUS								BUS	COMPANIES						BUS			0	035	035	03	1	7.0	10	1	10	-1.67464114832536	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.heritage.org/europe/report/the-bush-putin-hanoi-summit-iran-georgia-energy-and-wtoprotocol-the-agenda
1179329945	20240602	202406	2024	2024.4164	RUS	RUSSIA	RUS								EDU	INTELLECTUAL						EDU			0	141	141	14	3	-6.5	10	1	10	-1.67464114832536	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.heritage.org/europe/report/the-bush-putin-hanoi-summit-iran-georgia-energy-and-wtoprotocol-the-agenda
1179329946	20240602	202406	2024	2024.4164	RUS	MOSCOW	RUS								IGOUNO	UNSC		UNO				IGO			0	012	012	01	1	-0.4	6	1	6	-1.67464114832536	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.heritage.org/europe/report/the-bush-putin-hanoi-summit-iran-georgia-energy-and-wtoprotocol-the-agenda
1179329947	20240602	202406	2024	2024.4164	RUS	MOSCOW	RUS								IGOUNO	UNSC		UNO				IGO			0	012	012	01	1	-0.4	2	1	2	-1.67464114832536	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Teheran, Iran (general), Iran	IR	IR00	35.705	51.4216	-3087341	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.heritage.org/europe/report/the-bush-putin-hanoi-summit-iran-georgia-energy-and-wtoprotocol-the-agenda
1179329948	20240602	202406	2024	2024.4164	RUS	MOSCOW	RUS								IGOUNO	UNSC		UNO				IGO			0	012	012	01	1	-0.4	2	1	2	-1.67464114832536	4	Teheran, Iran (general), Iran	IR	IR00	35.705	51.4216	-3087341	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.heritage.org/europe/report/the-bush-putin-hanoi-summit-iran-georgia-energy-and-wtoprotocol-the-agenda
1179329949	20240602	202406	2024	2024.4164	RUS	MOSCOW	RUS								IGOUNO	UNSC		UNO				IGO			0	051	051	05	1	3.4	6	1	6	-1.67464114832536	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.heritage.org/europe/report/the-bush-putin-hanoi-summit-iran-georgia-energy-and-wtoprotocol-the-agenda
1179329950	20240602	202406	2024	2024.4164	RUS	MOSCOW	RUS								IGOUNO	UNSC		UNO				IGO			0	051	051	05	1	3.4	2	1	2	-1.67464114832536	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Teheran, Iran (general), Iran	IR	IR00	35.705	51.4216	-3087341	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.heritage.org/europe/report/the-bush-putin-hanoi-summit-iran-georgia-energy-and-wtoprotocol-the-agenda
1179329951	20240602	202406	2024	2024.4164	RUS	MOSCOW	RUS								IGOUNO	UNSC		UNO				IGO			0	051	051	05	1	3.4	2	1	2	-1.67464114832536	4	Teheran, Iran (general), Iran	IR	IR00	35.705	51.4216	-3087341	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20240602	https://www.heritage.org/europe/report/the-bush-putin-hanoi-summit-iran-georgia-energy-and-wtoprotocol-the-agenda
